word;phone_id;phone;f1;f2;point_in_phone;timepoint_in_phone;next_phone;duration
blut;2;b;1037.7207580396841;1744.1420414172217;1;0;l;0.04999999999999982
blut;2;b;1109.038759547646;1939.3590757623595;2;0.009999999999999787;l;0.04999999999999982
blut;2;b;944.7379933101536;1740.4959177618582;3;0.020000000000000018;l;0.04999999999999982
blut;2;b;1093.6501422975066;1918.8793304566016;4;0.029999999999999805;l;0.04999999999999982
blut;2;b;970.141808088203;1770.260998013554;5;0.040000000000000036;l;0.04999999999999982
blut;2;b;955.7776360520737;1457.1720404096125;6;0.04999999999999982;l;0.04999999999999982
blut;3;l;955.7776360520737;1457.1720404096125;1;0;uː;0.04999999999999982
blut;3;l;1020.2741768168471;1701.2933749356575;2;0.009999999999999787;uː;0.04999999999999982
blut;3;l;1037.3341544631778;1728.4030710175136;3;0.020000000000000018;uː;0.04999999999999982
blut;3;l;1016.2564720207778;1670.354520204678;4;0.029999999999999805;uː;0.04999999999999982
blut;3;l;885.4607310816391;1670.7400265024303;5;0.040000000000000036;uː;0.04999999999999982
blut;3;l;173.02563310111327;1026.0357172206845;6;0.04999999999999982;uː;0.04999999999999982
blut;4;uː;173.02563310111327;1026.0357172206845;1;0;t;0.1200000000000001
blut;4;uː;264.6239539498474;758.7636056095043;2;0.02400000000000002;t;0.1200000000000001
blut;4;uː;254.235392820354;703.5707659958919;3;0.04800000000000004;t;0.1200000000000001
blut;4;uː;259.622800166301;690.3177652269992;4;0.07200000000000006;t;0.1200000000000001
blut;4;uː;275.86615414462074;786.751736111606;5;0.09600000000000009;t;0.1200000000000001
blut;4;uː;261.79534378350485;1136.2213659726656;6;0.1200000000000001;t;0.1200000000000001
blut;5;t;261.79534378350485;1136.2213659726656;1;0;;0.26000000000000023
blut;5;t;197.2037433510407;966.524957344745;2;0.052000000000000046;;0.26000000000000023
blut;5;t;807.5824525489596;1557.0574912332759;3;0.10400000000000009;;0.26000000000000023
blut;5;t;1516.6755988683658;2825.6818917867304;4;0.15600000000000014;;0.26000000000000023
blut;5;t;1244.733128004571;2669.9591420016127;5;0.20800000000000018;;0.26000000000000023
blut;5;t;1303.0849387854155;2096.413667262991;6;0.26000000000000023;;0.26000000000000023
akut;7;a;1098.6242044523624;1956.5068918954785;1;0;kʰ;0.08000000000000007
akut;7;a;1034.3326441608647;2065.603843100625;2;0.016000000000000014;kʰ;0.08000000000000007
akut;7;a;1184.622953752249;1717.6427521959683;3;0.03200000000000003;kʰ;0.08000000000000007
akut;7;a;472.52289172483097;1376.8386111261295;4;0.04800000000000004;kʰ;0.08000000000000007
akut;7;a;239.8928851592069;1382.8352837115879;5;0.06400000000000006;kʰ;0.08000000000000007
akut;7;a;254.14668872474232;1443.844202103005;6;0.08000000000000007;kʰ;0.08000000000000007
akut;8;kʰ;254.14668872474232;1443.844202103005;1;0;uː;0.13999999999999968
akut;8;kʰ;220.41405711431128;1421.7036820955761;2;0.028000000000000025;uː;0.13999999999999968
akut;8;kʰ;1073.7089087122542;1782.6303996904405;3;0.05600000000000005;uː;0.13999999999999968
akut;8;kʰ;191.10990852074175;1499.207477108564;4;0.08399999999999963;uː;0.13999999999999968
akut;8;kʰ;702.906982673883;889.5698705462537;5;0.11199999999999966;uː;0.13999999999999968
akut;8;kʰ;785.6288483803972;1503.5246207019054;6;0.13999999999999968;uː;0.13999999999999968
akut;9;uː;785.6288483803972;1503.5246207019054;1;0;t;0.13000000000000034
akut;9;uː;244.46618707847165;718.6792684495396;2;0.026000000000000245;t;0.13000000000000034
