word;phone_id;phone;f1;f2;point_in_phone;timepoint_in_phone;next_phone;duration
fruit;2;f;1153.1556205186012;2162.928692972978;1;0;ɹ;0.1299999999999999
fruit;2;f;1039.7466098363523;2199.3524087120713;2;0.0259999999999998;ɹ;0.1299999999999999
fruit;2;f;1234.9630573130082;2276.18056303583;3;0.052000000000000046;ɹ;0.1299999999999999
fruit;2;f;1496.2310579474122;2140.0919609042;4;0.07799999999999985;ɹ;0.1299999999999999
fruit;2;f;1466.653029577429;2023.156581890174;5;0.10400000000000009;ɹ;0.1299999999999999
fruit;2;f;1708.620126828121;2175.303408685161;6;0.1299999999999999;ɹ;0.1299999999999999
fruit;3;ɹ;1708.620126828121;2175.303408685161;1;0;ʉː;0.04999999999999982
fruit;3;ɹ;265.01302746740663;1648.5791154293165;2;0.009999999999999787;ʉː;0.04999999999999982
fruit;3;ɹ;280.8580135942048;1657.5330132373151;3;0.020000000000000018;ʉː;0.04999999999999982
fruit;3;ɹ;290.95851628510326;1636.669449062057;4;0.029999999999999805;ʉː;0.04999999999999982
fruit;3;ɹ;287.6760259753421;1652.8785530732464;5;0.040000000000000036;ʉː;0.04999999999999982
fruit;3;ɹ;277.7605587012607;1639.0021911468205;6;0.04999999999999982;ʉː;0.04999999999999982
fruit;4;ʉː;277.7605587012607;1639.0021911468205;1;0;t;0.0900000000000003
fruit;4;ʉː;270.1018467619525;1636.2012244577406;2;0.018000000000000238;t;0.0900000000000003
fruit;4;ʉː;283.1896276410649;1659.0177004563304;3;0.03600000000000003;t;0.0900000000000003
fruit;4;ʉː;284.5644755941821;1678.4023282133467;4;0.05400000000000027;t;0.0900000000000003
fruit;4;ʉː;272.86906503465997;1693.5440027188984;5;0.07200000000000006;t;0.0900000000000003
fruit;4;ʉː;219.8083095490305;1718.2321667253323;6;0.0900000000000003;t;0.0900000000000003
fruit;5;t;219.8083095490305;1718.2321667253323;1;0;;0.13999999999999968
fruit;5;t;157.41345890439922;1820.285531445902;2;0.028000000000000025;;0.13999999999999968
fruit;5;t;216.53229818815146;1772.304021149967;3;0.05600000000000005;;0.13999999999999968
fruit;5;t;1602.0096314493835;2687.9838213270295;4;0.08399999999999963;;0.13999999999999968
fruit;5;t;400.51664819504305;1696.91933353402;5;0.11199999999999966;;0.13999999999999968
fruit;5;t;433.81722714734735;1653.9484116634376;6;0.13999999999999968;;0.13999999999999968
shooter;7;ʃ;1027.6548213006147;2142.8598634041437;1;0;ʉː;0.1499999999999999
shooter;7;ʃ;753.0989367634393;1780.3126313244568;2;0.029999999999999805;ʉː;0.1499999999999999
shooter;7;ʃ;1525.1270111110878;2228.1961693769663;3;0.06000000000000005;ʉː;0.1499999999999999
shooter;7;ʃ;1493.2448356085938;2235.815132511833;4;0.08999999999999986;ʉː;0.1499999999999999
shooter;7;ʃ;1687.9020553187647;2357.7513620566433;5;0.1200000000000001;ʉː;0.1499999999999999
shooter;7;ʃ;228.31246889706586;1806.9818163888858;6;0.1499999999999999;ʉː;0.1499999999999999
